GEOID,NAME,variable,estimate,moe
55027,"Dodge County, Wisconsin",B01003_001,87715,NA
55029,"Door County, Wisconsin",B01003_001,27472,NA
55031,"Douglas County, Wisconsin",B01003_001,43295,NA
55033,"Dunn County, Wisconsin",B01003_001,44759,NA
55035,"Eau Claire County, Wisconsin",B01003_001,103514,NA
55037,"Florence County, Wisconsin",B01003_001,4314,NA
55039,"Fond du Lac County, Wisconsin",B01003_001,102597,NA
55041,"Forest County, Wisconsin",B01003_001,8995,NA
55043,"Grant County, Wisconsin",B01003_001,51733,NA
55045,"Green County, Wisconsin",B01003_001,36896,NA
55047,"Green Lake County, Wisconsin",B01003_001,18755,NA
55049,"Iowa County, Wisconsin",B01003_001,23618,NA
55051,"Iron County, Wisconsin",B01003_001,5687,NA
55053,"Jackson County, Wisconsin",B01003_001,20522,NA
55055,"Jefferson County, Wisconsin",B01003_001,84701,NA
55057,"Juneau County, Wisconsin",B01003_001,26478,NA
55059,"Kenosha County, Wisconsin",B01003_001,168524,NA
55061,"Kewaunee County, Wisconsin",B01003_001,20387,NA
55063,"La Crosse County, Wisconsin",B01003_001,117894,NA
55065,"Lafayette County, Wisconsin",B01003_001,16715,NA
55067,"Langlade County, Wisconsin",B01003_001,19146,NA
55069,"Lincoln County, Wisconsin",B01003_001,27744,NA
55071,"Manitowoc County, Wisconsin",B01003_001,79185,NA
55073,"Marathon County, Wisconsin",B01003_001,135396,NA
55075,"Marinette County, Wisconsin",B01003_001,40391,NA
55077,"Marquette County, Wisconsin",B01003_001,15304,NA
55078,"Menominee County, Wisconsin",B01003_001,4558,NA
55079,"Milwaukee County, Wisconsin",B01003_001,951226,NA
55081,"Monroe County, Wisconsin",B01003_001,45771,NA
55083,"Oconto County, Wisconsin",B01003_001,37646,NA
55085,"Oneida County, Wisconsin",B01003_001,35381,NA
55087,"Outagamie County, Wisconsin",B01003_001,185700,NA
55089,"Ozaukee County, Wisconsin",B01003_001,88597,NA
55091,"Pepin County, Wisconsin",B01003_001,7265,NA
55093,"Pierce County, Wisconsin",B01003_001,41977,NA
55095,"Polk County, Wisconsin",B01003_001,43438,NA
55097,"Portage County, Wisconsin",B01003_001,70632,NA
55099,"Price County, Wisconsin",B01003_001,13416,NA
55101,"Racine County, Wisconsin",B01003_001,195602,NA
55103,"Richland County, Wisconsin",B01003_001,17459,NA
55105,"Rock County, Wisconsin",B01003_001,162152,NA
55107,"Rusk County, Wisconsin",B01003_001,14132,NA
55109,"St. Croix County, Wisconsin",B01003_001,88732,NA
55111,"Sauk County, Wisconsin",B01003_001,63922,NA
55113,"Sawyer County, Wisconsin",B01003_001,16399,NA
55115,"Shawano County, Wisconsin",B01003_001,40904,NA
55117,"Sheboygan County, Wisconsin",B01003_001,115178,NA
55119,"Taylor County, Wisconsin",B01003_001,20325,NA
55121,"Trempealeau County, Wisconsin",B01003_001,29499,NA
55123,"Vernon County, Wisconsin",B01003_001,30633,NA
55125,"Vilas County, Wisconsin",B01003_001,21751,NA
55127,"Walworth County, Wisconsin",B01003_001,103074,NA
55129,"Washburn County, Wisconsin",B01003_001,15688,NA
55131,"Washington County, Wisconsin",B01003_001,134925,NA
55133,"Waukesha County, Wisconsin",B01003_001,400475,NA
55135,"Waupaca County, Wisconsin",B01003_001,51245,NA
55137,"Waushara County, Wisconsin",B01003_001,24193,NA
55139,"Winnebago County, Wisconsin",B01003_001,170411,NA
55141,"Wood County, Wisconsin",B01003_001,73112,NA
56001,"Albany County, Wyoming",B01003_001,38390,NA
56003,"Big Horn County, Wyoming",B01003_001,11882,NA
56005,"Campbell County, Wyoming",B01003_001,47409,NA
56007,"Carbon County, Wyoming",B01003_001,15247,NA
56009,"Converse County, Wyoming",B01003_001,13921,NA
56011,"Crook County, Wyoming",B01003_001,7472,NA
56013,"Fremont County, Wyoming",B01003_001,39812,NA
56015,"Goshen County, Wyoming",B01003_001,13342,NA
56017,"Hot Springs County, Wyoming",B01003_001,4607,NA
56019,"Johnson County, Wyoming",B01003_001,8487,NA
56021,"Laramie County, Wyoming",B01003_001,98320,NA
56023,"Lincoln County, Wyoming",B01003_001,19274,NA
56025,"Natrona County, Wyoming",B01003_001,80333,NA
56027,"Niobrara County, Wyoming",B01003_001,2422,NA
56029,"Park County, Wyoming",B01003_001,29148,NA
56031,"Platte County, Wyoming",B01003_001,8582,NA
56033,"Sheridan County, Wyoming",B01003_001,30140,NA
56035,"Sublette County, Wyoming",B01003_001,9880,NA
56037,"Sweetwater County, Wyoming",B01003_001,43521,NA
56039,"Teton County, Wyoming",B01003_001,23280,NA
56041,"Uinta County, Wyoming",B01003_001,20479,NA
56043,"Washakie County, Wyoming",B01003_001,8027,NA
56045,"Weston County, Wyoming",B01003_001,7049,NA
72001,"Adjuntas Municipio, Puerto Rico",B01003_001,17891,NA
72003,"Aguada Municipio, Puerto Rico",B01003_001,37954,NA
72005,"Aguadilla Municipio, Puerto Rico",B01003_001,52803,NA
72007,"Aguas Buenas Municipio, Puerto Rico",B01003_001,25748,NA
72009,"Aibonito Municipio, Puerto Rico",B01003_001,22988,NA
72011,"Añasco Municipio, Puerto Rico",B01003_001,26934,NA
72013,"Arecibo Municipio, Puerto Rico",B01003_001,85390,NA
72015,"Arroyo Municipio, Puerto Rico",B01003_001,17805,NA
72017,"Barceloneta Municipio, Puerto Rico",B01003_001,24079,NA
72019,"Barranquitas Municipio, Puerto Rico",B01003_001,28393,NA
72021,"Bayamón Municipio, Puerto Rico",B01003_001,178192,NA
72023,"Cabo Rojo Municipio, Puerto Rico",B01003_001,48487,NA
72025,"Caguas Municipio, Puerto Rico",B01003_001,128937,NA
72027,"Camuy Municipio, Puerto Rico",B01003_001,31598,NA
72029,"Canóvanas Municipio, Puerto Rico",B01003_001,45588,NA
72031,"Carolina Municipio, Puerto Rico",B01003_001,153779,NA
72033,"Cataño Municipio, Puerto Rico",B01003_001,24271,NA
72035,"Cayey Municipio, Puerto Rico",B01003_001,43785,NA
72037,"Ceiba Municipio, Puerto Rico",B01003_001,11515,NA
72039,"Ciales Municipio, Puerto Rico",B01003_001,16513,NA
72041,"Cidra Municipio, Puerto Rico",B01003_001,39607,NA
72043,"Coamo Municipio, Puerto Rico",B01003_001,38906,NA
72045,"Comerío Municipio, Puerto Rico",B01003_001,19224,NA
72047,"Corozal Municipio, Puerto Rico",B01003_001,33500,NA
72049,"Culebra Municipio, Puerto Rico",B01003_001,1311,240
72051,"Dorado Municipio, Puerto Rico",B01003_001,36803,NA
72053,"Fajardo Municipio, Puerto Rico",B01003_001,31111,NA
72054,"Florida Municipio, Puerto Rico",B01003_001,11697,NA
72055,"Guánica Municipio, Puerto Rico",B01003_001,16293,NA
72057,"Guayama Municipio, Puerto Rico",B01003_001,40889,NA
72059,"Guayanilla Municipio, Puerto Rico",B01003_001,18514,NA
72061,"Guaynabo Municipio, Puerto Rico",B01003_001,86937,NA
72063,"Gurabo Municipio, Puerto Rico",B01003_001,46910,NA
72065,"Hatillo Municipio, Puerto Rico",B01003_001,39950,NA
72067,"Hormigueros Municipio, Puerto Rico",B01003_001,15943,NA
72069,"Humacao Municipio, Puerto Rico",B01003_001,52507,NA
72071,"Isabela Municipio, Puerto Rico",B01003_001,41707,NA
72073,"Jayuya Municipio, Puerto Rico",B01003_001,14539,NA
72075,"Juana Díaz Municipio, Puerto Rico",B01003_001,46152,NA
72077,"Juncos Municipio, Puerto Rico",B01003_001,38780,NA
72079,"Lajas Municipio, Puerto Rico",B01003_001,22835,NA
72081,"Lares Municipio, Puerto Rico",B01003_001,25696,NA
72083,"Las Marías Municipio, Puerto Rico",B01003_001,8370,NA
72085,"Las Piedras Municipio, Puerto Rico",B01003_001,37499,NA
72087,"Loíza Municipio, Puerto Rico",B01003_001,25778,NA
72089,"Luquillo Municipio, Puerto Rico",B01003_001,18224,NA
72091,"Manatí Municipio, Puerto Rico",B01003_001,38836,NA
72093,"Maricao Municipio, Puerto Rico",B01003_001,6075,240
72095,"Maunabo Municipio, Puerto Rico",B01003_001,10776,NA
72097,"Mayagüez Municipio, Puerto Rico",B01003_001,75232,NA
72099,"Moca Municipio, Puerto Rico",B01003_001,36161,NA
72101,"Morovis Municipio, Puerto Rico",B01003_001,30962,NA
72103,"Naguabo Municipio, Puerto Rico",B01003_001,26075,NA
72105,"Naranjito Municipio, Puerto Rico",B01003_001,28112,NA
72107,"Orocovis Municipio, Puerto Rico",B01003_001,20982,NA
72109,"Patillas Municipio, Puerto Rico",B01003_001,16929,NA
72111,"Peñuelas Municipio, Puerto Rico",B01003_001,20383,NA
72113,"Ponce Municipio, Puerto Rico",B01003_001,139671,NA
72115,"Quebradillas Municipio, Puerto Rico",B01003_001,23629,NA
72117,"Rincón Municipio, Puerto Rico",B01003_001,14056,NA
72119,"Río Grande Municipio, Puerto Rico",B01003_001,49613,NA
72121,"Sabana Grande Municipio, Puerto Rico",B01003_001,22560,NA
72123,"Salinas Municipio, Puerto Rico",B01003_001,28109,NA
72125,"San Germán Municipio, Puerto Rico",B01003_001,31442,NA
72127,"San Juan Municipio, Puerto Rico",B01003_001,335468,NA
72129,"San Lorenzo Municipio, Puerto Rico",B01003_001,37209,NA
72131,"San Sebastián Municipio, Puerto Rico",B01003_001,37120,NA
72133,"Santa Isabel Municipio, Puerto Rico",B01003_001,21757,NA
72135,"Toa Alta Municipio, Puerto Rico",B01003_001,72864,NA
72137,"Toa Baja Municipio, Puerto Rico",B01003_001,77810,NA
72139,"Trujillo Alto Municipio, Puerto Rico",B01003_001,66338,NA
72141,"Utuado Municipio, Puerto Rico",B01003_001,28676,NA
72143,"Vega Alta Municipio, Puerto Rico",B01003_001,37106,NA
72145,"Vega Baja Municipio, Puerto Rico",B01003_001,52192,NA
72147,"Vieques Municipio, Puerto Rico",B01003_001,8642,NA
72149,"Villalba Municipio, Puerto Rico",B01003_001,22403,NA
72151,"Yabucoa Municipio, Puerto Rico",B01003_001,33499,NA
72153,"Yauco Municipio, Puerto Rico",B01003_001,35428,NA
